Country_Name,Year,Region,IncomeGroup,CO2_emissions_metric_tons_per_capita,Urban_population,Energy_use_kg_of_oil_equivalent_per_capita
Libya,1966,Middle East & North Africa,Upper middle income,1.45770570549259,661916,NA
Libya,1967,Middle East & North Africa,Upper middle income,9.85021850818335,748526,NA
Libya,1968,Middle East & North Africa,Upper middle income,15.3856029412215,843704,NA
Libya,1969,Middle East & North Africa,Upper middle income,17.3946824032277,947351,NA
Libya,1970,Middle East & North Africa,Upper middle income,15.1542277900527,1059744,NA
Libya,1971,Middle East & North Africa,Upper middle income,9.71493833887007,1180739,704.69574255906
Libya,1972,Middle East & North Africa,Upper middle income,6.54469750675621,1310191,944.210286617773
Libya,1973,Middle East & North Africa,Upper middle income,6.00115025989867,1446980,1068.84815623129
Libya,1974,Middle East & North Africa,Upper middle income,3.6845075541372,1553514,1142.27313149024
Libya,1975,Middle East & North Africa,Upper middle income,4.37798769743291,1660751,1385.47501662484
Libya,1976,Middle East & North Africa,Upper middle income,6.50415218230977,1771545,1206.79777369263
Libya,1977,Middle East & North Africa,Upper middle income,7.01629724909331,1885646,1442.25838792562
Libya,1978,Middle East & North Africa,Upper middle income,7.12943973216009,2003887,1572.61287244138
Libya,1979,Middle East & North Africa,Upper middle income,8.40630000235733,2127329,1695.65079798717
Libya,1980,Middle East & North Africa,Upper middle income,8.35690732562481,2256652,2189.46092302264
Libya,1981,Middle East & North Africa,Upper middle income,8.60618391704834,2392023,2273.95131282482
Libya,1982,Middle East & North Africa,Upper middle income,8.83863513208334,2532831,2377.05397054522
Libya,1983,Middle East & North Africa,Upper middle income,8.41402898008653,2676858,2337.04393379347
Libya,1984,Middle East & North Africa,Upper middle income,7.63991976971827,2821276,2419.91584628134
Libya,1985,Middle East & North Africa,Upper middle income,8.11064332237677,2922768,2615.65767398828
Libya,1986,Middle East & North Africa,Upper middle income,8.52629088741618,3016120,2524.67170029918
Libya,1987,Middle East & North Africa,Upper middle income,7.92428374161288,3105308,2678.70769942028
Libya,1988,Middle East & North Africa,Upper middle income,8.62435095783625,3191251,2507.26604982881
Libya,1989,Middle East & North Africa,Upper middle income,8.6216798157701,3275665,2653.97248609879
Libya,1990,Middle East & North Africa,Upper middle income,8.2900203553979,3359573,2517.10193769594
Libya,1991,Middle East & North Africa,Upper middle income,9.43250007371967,3443490,2493.10314019368
Libya,1992,Middle East & North Africa,Upper middle income,8.01146168954941,3526859,2423.68667468665
Libya,1993,Middle East & North Africa,Upper middle income,8.19056102111129,3608480,2460.43002372384
Libya,1994,Middle East & North Africa,Upper middle income,9.09031540461907,3686792,2721.06696876851
Libya,1995,Middle East & North Africa,Upper middle income,9.29939957137066,3760790,2826.19516900872
Libya,1996,Middle East & North Africa,Upper middle income,8.76817208947035,3829907,2950.02612103521
Libya,1997,Middle East & North Africa,Upper middle income,8.78774784794159,3895520,2950.80936778711
Libya,1998,Middle East & North Africa,Upper middle income,8.75050839173488,3959583,2941.33482656568
Libya,1999,Middle East & North Africa,Upper middle income,8.45729375279335,4024687,2858.89169029285
Libya,2000,Middle East & North Africa,Upper middle income,8.79331363777277,4092732,2954.08286581418
Libya,2001,Middle East & North Africa,Upper middle income,8.83664293818691,4164194,2995.86533628451
Libya,2002,Middle East & North Africa,Upper middle income,8.64790785322745,4238418,3066.17539511659
Libya,2003,Middle East & North Africa,Upper middle income,8.74774928490056,4314782,3104.51473851211
Libya,2004,Middle East & North Africa,Upper middle income,8.81918613753674,4392193,3141.43751639623
Libya,2005,Middle East & North Africa,Upper middle income,8.98629741520991,4469572,3065.04502627697
Libya,2006,Middle East & North Africa,Upper middle income,9.04903469958239,4547785,3052.42495505253
Libya,2007,Middle East & North Africa,Upper middle income,8.3616718052041,4626696,2796.45517070316
Libya,2008,Middle East & North Africa,Upper middle income,9.24504947226721,4703527,2937.63001861111
Libya,2009,Middle East & North Africa,Upper middle income,9.45208481143739,4774509,3146.18476344249
Libya,2010,Middle East & North Africa,Upper middle income,9.9975263256488809,4837400,3353.52777329132
Libya,2011,Middle East & North Africa,Upper middle income,6.35502147359902,4890308,2190.81034644756
Libya,2012,Middle East & North Africa,Upper middle income,8.38146426440759,4935068,2744.01495446049
Libya,2013,Middle East & North Africa,Upper middle income,8.9024132964599,4977662,3071.8188634538
Libya,2014,Middle East & North Africa,Upper middle income,8.958794329552,5026582,2808.64823640604
Libya,2015,Middle East & North Africa,Upper middle income,NA,5087798,NA
Libya,2016,Middle East & North Africa,Upper middle income,NA,5163867,NA
Libya,2017,Middle East & North Africa,Upper middle income,NA,5252536,NA
Libya,2018,Middle East & North Africa,Upper middle income,NA,5349666,NA
Liechtenstein,1960,Europe & Central Asia,High income,NA,3371,NA
Liechtenstein,1961,Europe & Central Asia,High income,NA,3432,NA
Liechtenstein,1962,Europe & Central Asia,High income,NA,3475,NA
Liechtenstein,1963,Europe & Central Asia,High income,NA,3524,NA
Liechtenstein,1964,Europe & Central Asia,High income,NA,3575,NA
Liechtenstein,1965,Europe & Central Asia,High income,NA,3631,NA
Liechtenstein,1966,Europe & Central Asia,High income,NA,3689,NA
Liechtenstein,1967,Europe & Central Asia,High income,NA,3753,NA
Liechtenstein,1968,Europe & Central Asia,High income,NA,3815,NA
Liechtenstein,1969,Europe & Central Asia,High income,NA,3874,NA
Liechtenstein,1970,Europe & Central Asia,High income,NA,3924,NA
Liechtenstein,1971,Europe & Central Asia,High income,NA,3990,NA
Liechtenstein,1972,Europe & Central Asia,High income,NA,4066,NA
Liechtenstein,1973,Europe & Central Asia,High income,NA,4139,NA
Liechtenstein,1974,Europe & Central Asia,High income,NA,4214,NA
Liechtenstein,1975,Europe & Central Asia,High income,NA,4295,NA
Liechtenstein,1976,Europe & Central Asia,High income,NA,4383,NA
Liechtenstein,1977,Europe & Central Asia,High income,NA,4475,NA
Liechtenstein,1978,Europe & Central Asia,High income,NA,4569,NA
Liechtenstein,1979,Europe & Central Asia,High income,NA,4655,NA
Liechtenstein,1980,Europe & Central Asia,High income,NA,4729,NA
Liechtenstein,1981,Europe & Central Asia,High income,NA,4772,NA
Liechtenstein,1982,Europe & Central Asia,High income,NA,4788,NA
Liechtenstein,1983,Europe & Central Asia,High income,NA,4795,NA
Liechtenstein,1984,Europe & Central Asia,High income,NA,4801,NA
Liechtenstein,1985,Europe & Central Asia,High income,NA,4808,NA
Liechtenstein,1986,Europe & Central Asia,High income,NA,4817,NA
Liechtenstein,1987,Europe & Central Asia,High income,NA,4827,NA
Liechtenstein,1988,Europe & Central Asia,High income,NA,4838,NA
Liechtenstein,1989,Europe & Central Asia,High income,NA,4855,NA
Liechtenstein,1990,Europe & Central Asia,High income,NA,4873,NA
Liechtenstein,1991,Europe & Central Asia,High income,NA,4905,NA
Liechtenstein,1992,Europe & Central Asia,High income,NA,4946,NA
Liechtenstein,1993,Europe & Central Asia,High income,NA,4991,NA
Liechtenstein,1994,Europe & Central Asia,High income,NA,5040,NA
Liechtenstein,1995,Europe & Central Asia,High income,NA,5090,NA
Liechtenstein,1996,Europe & Central Asia,High income,NA,5107,NA
Liechtenstein,1997,Europe & Central Asia,High income,NA,5091,NA
Liechtenstein,1998,Europe & Central Asia,High income,NA,5073,NA
Liechtenstein,1999,Europe & Central Asia,High income,NA,5051,NA
Liechtenstein,2000,Europe & Central Asia,High income,NA,5021,NA
Liechtenstein,2001,Europe & Central Asia,High income,NA,5020,NA
Liechtenstein,2002,Europe & Central Asia,High income,NA,5050,NA
Liechtenstein,2003,Europe & Central Asia,High income,NA,5075,NA
Liechtenstein,2004,Europe & Central Asia,High income,NA,5097,NA
Liechtenstein,2005,Europe & Central Asia,High income,NA,5116,NA
Liechtenstein,2006,Europe & Central Asia,High income,NA,5135,NA
Liechtenstein,2007,Europe & Central Asia,High income,1.77013942130221,5152,NA
Liechtenstein,2008,Europe & Central Asia,High income,1.75746384370331,5170,NA
Liechtenstein,2009,Europe & Central Asia,High income,1.43695244492961,5187,NA
Liechtenstein,2010,Europe & Central Asia,High income,1.52817136189365,5206,NA
Liechtenstein,2011,Europe & Central Asia,High income,1.31350398148403,5230,NA
Liechtenstein,2012,Europe & Central Asia,High income,1.30195275160453,5260,NA
Liechtenstein,2013,Europe & Central Asia,High income,1.38999296041588,5294,NA
Liechtenstein,2014,Europe & Central Asia,High income,1.18217231281734,5328,NA
Liechtenstein,2015,Europe & Central Asia,High income,NA,5359,NA
Liechtenstein,2016,Europe & Central Asia,High income,NA,5386,NA
Liechtenstein,2017,Europe & Central Asia,High income,NA,5411,NA
Liechtenstein,2018,Europe & Central Asia,High income,NA,5436,NA
Lithuania,1960,Europe & Central Asia,High income,NA,1096416,NA
Lithuania,1961,Europe & Central Asia,High income,NA,1141928,NA
Lithuania,1962,Europe & Central Asia,High income,NA,1186429,NA
Lithuania,1963,Europe & Central Asia,High income,NA,1230140,NA
Lithuania,1964,Europe & Central Asia,High income,NA,1275080,NA
Lithuania,1965,Europe & Central Asia,High income,NA,1320810,NA
Lithuania,1966,Europe & Central Asia,High income,NA,1367610,NA
Lithuania,1967,Europe & Central Asia,High income,NA,1415159,NA
Lithuania,1968,Europe & Central Asia,High income,NA,1462669,NA
Lithuania,1969,Europe & Central Asia,High income,NA,1507983,NA
Lithuania,1970,Europe & Central Asia,High income,NA,1555873,NA
Lithuania,1971,Europe & Central Asia,High income,NA,1612378,NA
Lithuania,1972,Europe & Central Asia,High income,NA,1670055,NA
Lithuania,1973,Europe & Central Asia,High income,NA,1726365,NA
Lithuania,1974,Europe & Central Asia,High income,NA,1782668,NA
Lithuania,1975,Europe & Central Asia,High income,NA,1838525,NA
Lithuania,1976,Europe & Central Asia,High income,NA,1894509,NA
Lithuania,1977,Europe & Central Asia,High income,NA,1950350,NA
Lithuania,1978,Europe & Central Asia,High income,NA,2005471,NA
Lithuania,1979,Europe & Central Asia,High income,NA,2050971,NA
Lithuania,1980,Europe & Central Asia,High income,NA,2087446,NA
Lithuania,1981,Europe & Central Asia,High income,NA,2126573,NA
Lithuania,1982,Europe & Central Asia,High income,NA,2168688,NA
Lithuania,1983,Europe & Central Asia,High income,NA,2213306,NA
Lithuania,1984,Europe & Central Asia,High income,NA,2258826,NA
Lithuania,1985,Europe & Central Asia,High income,NA,2305300,NA
Lithuania,1986,Europe & Central Asia,High income,NA,2354675,NA
Lithuania,1987,Europe & Central Asia,High income,NA,2406331,NA
Lithuania,1988,Europe & Central Asia,High income,NA,2459117,NA
Lithuania,1989,Europe & Central Asia,High income,NA,2492104,NA
Lithuania,1990,Europe & Central Asia,High income,NA,2499110,4344.1727301196
Lithuania,1991,Europe & Central Asia,High income,NA,2501142,4601.70015447605
Lithuania,1992,Europe & Central Asia,High income,5.98594529790163,2496245,2978.4112057088
Lithuania,1993,Europe & Central Asia,High income,4.7507726171607,2482228,2472.21741736099
Lithuania,1994,Europe & Central Asia,High income,4.74675812601309,2462904,2220.42036080614
Lithuania,1995,Europe & Central Asia,High income,4.46514674980202,2441841,2401.12016691733
Lithuania,1996,Europe & Central Asia,High income,4.36788461170037,2421184,2610.04194509516
Lithuania,1997,Europe & Central Asia,High income,4.29048201509481,2401277,2490.34764262181
Lithuania,1998,Europe & Central Asia,High income,4.56343434861386,2381814,2633.26187385736
Lithuania,1999,Europe & Central Asia,High income,3.88525916808116,2362861,2259.65641367013
Lithuania,2000,Europe & Central Asia,High income,3.47572906808217,2344199,2037.61955870721
Lithuania,2001,Europe & Central Asia,High income,3.71262278805745,2322637,2384.74273211675
Lithuania,2002,Europe & Central Asia,High income,3.81709911541077,2300933,2574.35333091107
Lithuania,2003,Europe & Central Asia,High income,3.75481675667081,2279211,2709.24975982464
Lithuania,2004,Europe & Central Asia,High income,3.92209352768298,2250685,2779.19590177891
Lithuania,2005,Europe & Central Asia,High income,4.18404209084167,2213967,2662.80073486213
Lithuania,2006,Europe & Central Asia,High income,4.32987187105207,2181225,2666.01333553931
Lithuania,2007,Europe & Central Asia,High income,4.69369608584053,2157761,2927.24122286613
Lithuania,2008,Europe & Central Asia,High income,4.69291649039735,2137953,2975.91199635048
Lithuania,2009,Europe & Central Asia,High income,3.95810005703598,2114156,2770.8323584945
Lithuania,2010,Europe & Central Asia,High income,4.34861630293916,2067653,2275.76016649437
Lithuania,2011,Europe & Central Asia,High income,4.55330131121176,2020994,2412.48070169066
Lithuania,2012,Europe & Central Asia,High income,4.62950967158482,1997745,2468.99881617512
Lithuania,2013,Europe & Central Asia,High income,4.27365723711993,1981238,2356.64500222978
Lithuania,2014,Europe & Central Asia,High income,4.37809012309851,1967853,2387.27519440779
Lithuania,2015,Europe & Central Asia,High income,NA,1952971,NA
Lithuania,2016,Europe & Central Asia,High income,NA,1932212,NA
Lithuania,2017,Europe & Central Asia,High income,NA,1909625,NA
Lithuania,2018,Europe & Central Asia,High income,NA,1887928,NA
Low & middle income,1960,NA,NA,1.05295948197341,535946582,NA
Low & middle income,1961,NA,NA,0.905669841439313,554514175,NA
Low & middle income,1962,NA,NA,0.850587953542702,576129554,NA
Low & middle income,1963,NA,NA,0.857061544967514,600509872,NA
Low & middle income,1964,NA,NA,0.879803312235473,625685167,NA
Low & middle income,1965,NA,NA,0.932198170480025,646320821,NA
Low & middle income,1966,NA,NA,0.983053900095494,667959786,NA
Low & middle income,1967,NA,NA,0.94556138661202,690253761,NA
Low & middle income,1968,NA,NA,1.01165253280214,713413940,NA
Low & middle income,1969,NA,NA,1.09689793536683,737522111,NA
Low & middle income,1970,NA,NA,1.22827933000823,762358860,NA
Low & middle income,1971,NA,NA,1.30896014890793,788089673,462.108389619729
Low & middle income,1972,NA,NA,1.34889368404701,814893962,469.953338819671
Low & middle income,1973,NA,NA,1.41261348544111,843184400,483.341224997873
Low & middle income,1974,NA,NA,1.43081879886412,872948988,490.894037792831
Low & middle income,1975,NA,NA,1.50664441250234,901140889,511.056216305966
Low & middle income,1976,NA,NA,1.56702829614823,931257366,522.933511152734
Low & middle income,1977,NA,NA,1.63891003427873,961833341,544.622522175726
Low & middle income,1978,NA,NA,1.7355962320677,996397769,565.130146387028
Low & middle income,1979,NA,NA,1.77592813255581,1034889118,574.390118036274
Low & middle income,1980,NA,NA,1.75068033312098,1074678276,577.460538494848
Low & middle income,1981,NA,NA,1.72687599880937,1116132142,577.137406330063
Low & middle income,1982,NA,NA,1.79241482328185,1158183094,586.66039755263
Low & middle income,1983,NA,NA,1.82178768733084,1200011439,588.301670381917
Low & middle income,1984,NA,NA,1.87577630404317,1243154810,602.856840939426
Low & middle income,1985,NA,NA,1.95229081424304,1287631156,609.828641622667
Low & middle income,1986,NA,NA,1.99858594028716,1333433578,618.019951278233
Low & middle income,1987,NA,NA,2.06610671544247,1380491922,630.99276014034
Low & middle income,1988,NA,NA,2.14051486690144,1428534583,642.260984880832
Low & middle income,1989,NA,NA,2.15973507997781,1476633167,647.828046191742
Low & middle income,1990,NA,NA,2.11581625331536,1526129673,957.278711619032
Low & middle income,1991,NA,NA,2.1612383959829,1574599918,940.228592835753
Low & middle income,1992,NA,NA,2.20089876022273,1623063590,908.57686810207
Low & middle income,1993,NA,NA,2.17649245167258,1671820638,896.344968728734
Low & middle income,1994,NA,NA,2.12354488565535,1720868609,872.930990825133
Low & middle income,1995,NA,NA,2.16625447659756,1770388100,883.751872579021
Low & middle income,1996,NA,NA,2.19170230839725,1820502583,885.374323537764
Low & middle income,1997,NA,NA,2.1545367215946,1871490683,880.743148330635
Low & middle income,1998,NA,NA,2.09876567365555,1923122106,869.50137082643
Low & middle income,1999,NA,NA,2.1069825402938,1975078667,877.307972938552
Low & middle income,2000,NA,NA,2.13059566499409,2027890007,883.838000313605
Low & middle income,2001,NA,NA,2.14568167900209,2083622407,893.571275771735
Low & middle income,2002,NA,NA,2.2024713808673,2142291572,911.68824544147
Low & middle income,2003,NA,NA,2.37668929238778,2202264853,957.24560694013
Low & middle income,2004,NA,NA,2.53059167581729,2263324646,1009.82472687657
Low & middle income,2005,NA,NA,2.66260230320622,2325583657,1050.42432399916
Low & middle income,2006,NA,NA,2.80034239598018,2388210344,1093.61869907575
Low & middle income,2007,NA,NA,2.90057286663,2451040898,1130.67250703512
Low & middle income,2008,NA,NA,3.04440844486143,2515779045,1154.84750587315
Low & middle income,2009,NA,NA,3.0757576603073,2581892400,1167.93931589594
Low & middle income,2010,NA,NA,3.22939447125901,2649180521,1234.29591165004
Low & middle income,2011,NA,NA,3.44058775932719,2716290898,1272.72365069199
Low & middle income,2012,NA,NA,3.5210194781014,2783937229,1300.38496485885
Low & middle income,2013,NA,NA,3.49437545068422,2852793912,1310.30442564007
Low & middle income,2014,NA,NA,3.49408868065586,2922770280,1331.73038169853
Low & middle income,2015,NA,NA,NA,2993956909,NA
Low & middle income,2016,NA,NA,NA,3066184754,NA
Low & middle income,2017,NA,NA,NA,3139251125,NA
Low & middle income,2018,NA,NA,NA,3211979837,NA
Low income,1960,NA,NA,0.192492812143948,19967218,NA
Low income,1961,NA,NA,0.181730074789388,20917674,NA
Low income,1962,NA,NA,0.190799963353858,21898658,NA
Low income,1963,NA,NA,0.182208020475295,22930295,NA
Low income,1964,NA,NA,0.203624170726926,24030988,NA
Low income,1965,NA,NA,0.207970918801988,25216144,NA
Low income,1966,NA,NA,0.220154024533433,26492178,NA
Low income,1967,NA,NA,0.216226897335752,27861563,NA
Low income,1968,NA,NA,0.340978724604457,29444928,NA
Low income,1969,NA,NA,0.298685139967116,31210515,NA
Low income,1970,NA,NA,0.266287305857603,33026854,NA
Low income,1971,NA,NA,0.295207994965075,34562680,NA
Low income,1972,NA,NA,0.26536781908447,36164159,NA
Low income,1973,NA,NA,0.285546643955968,37828162,NA
Low income,1974,NA,NA,0.286207505256276,39570509,NA
Low income,1975,NA,NA,0.289725421992071,41387346,NA
Low income,1976,NA,NA,0.30112907537223,43207919,NA
Low income,1977,NA,NA,0.306440517294523,45121723,NA
Low income,1978,NA,NA,0.310129856121708,47101267,NA
Low income,1979,NA,NA,0.374715913127494,49016998,NA
Low income,1980,NA,NA,0.356464746391139,50983175,NA
Low income,1981,NA,NA,0.387940056391088,53084058,NA
Low income,1982,NA,NA,0.364343804006863,55245201,NA
Low income,1983,NA,NA,0.393154962262521,57529817,NA
Low income,1984,NA,NA,0.422675873418545,59941554,NA
Low income,1985,NA,NA,0.404218561703322,62546598,NA
Low income,1986,NA,NA,0.400447212191285,65254629,NA
Low income,1987,NA,NA,0.431781716402452,68072061,NA
Low income,1988,NA,NA,0.432267119705379,71045869,NA
Low income,1989,NA,NA,0.410450836821848,74083763,NA
Low income,1990,NA,NA,0.403865944246558,77327042,NA
Low income,1991,NA,NA,0.414956643657622,80677638,NA
Low income,1992,NA,NA,0.40343186004048,84183799,NA
Low income,1993,NA,NA,0.39140941903505,87806026,NA
Low income,1994,NA,NA,0.366116743243208,91451765,NA
Low income,1995,NA,NA,0.355171107046266,95119562,NA
Low income,1996,NA,NA,0.359479424772673,98810620,NA
Low income,1997,NA,NA,0.351557563768057,102618742,NA
Low income,1998,NA,NA,0.374582290751765,106482162,NA
Low income,1999,NA,NA,0.391253299375388,110501721,NA
Low income,2000,NA,NA,0.390480374229643,114749710,NA
Low income,2001,NA,NA,0.389194716332124,119319344,NA
Low income,2002,NA,NA,0.350072964937829,124038086,NA
Low income,2003,NA,NA,0.386933204859439,129019345,NA
Low income,2004,NA,NA,0.38077297343849,134185604,NA
Low income,2005,NA,NA,0.382203045696779,139655502,NA
Low income,2006,NA,NA,0.389444126968448,145400419,NA
Low income,2007,NA,NA,0.386423174510624,151009954,NA
Low income,2008,NA,NA,0.402329478516619,157469401,NA
Low income,2009,NA,NA,0.392884366962159,164057350,NA
Low income,2010,NA,NA,0.383361368654197,170715560,NA
Low income,2011,NA,NA,0.342947302172,177118499,NA
Low income,2012,NA,NA,0.319280066864853,183475817,NA
Low income,2013,NA,NA,0.302395889606244,190002914,NA
Low income,2014,NA,NA,0.307958345273978,196854574,NA
Low income,2015,NA,NA,NA,204433255,NA
Low income,2016,NA,NA,NA,212438278,NA
Low income,2017,NA,NA,NA,220870605,NA
Low income,2018,NA,NA,NA,229769967,NA
Lower middle income,1960,NA,NA,0.375556218839033,181335968,NA
Lower middle income,1961,NA,NA,0.398145379839735,187621514,NA
Lower middle income,1962,NA,NA,0.419008771592069,194488301,NA
Lower middle income,1963,NA,NA,0.442585259826137,201647941,NA
Lower middle income,1964,NA,NA,0.447916332609251,209091254,NA
Lower middle income,1965,NA,NA,0.483264896505184,216823858,NA
Lower middle income,1966,NA,NA,0.497733087759546,224787830,NA
Lower middle income,1967,NA,NA,0.491104621649432,233107260,NA
Lower middle income,1968,NA,NA,0.516880727908292,241727799,NA
Lower middle income,1969,NA,NA,0.533852256238276,250677075,NA
Lower middle income,1970,NA,NA,0.562815012181003,259951418,NA
Lower middle income,1971,NA,NA,0.586121314188157,269888012,296.797102863377
Lower middle income,1972,NA,NA,0.605263316731649,281024774,298.49240536385
Lower middle income,1973,NA,NA,0.632527535505415,292680902,302.223147044113
Lower middle income,1974,NA,NA,0.648275185901447,304809829,305.29749375727
Lower middle income,1975,NA,NA,0.655738290987042,315447056,309.275537899952
Lower middle income,1976,NA,NA,0.672987305642668,328437667,314.006968774445
Lower middle income,1977,NA,NA,0.706684966164383,341844494,319.881622684147
Lower middle income,1978,NA,NA,0.716147975881859,355802871,321.196164782642
Lower middle income,1979,NA,NA,0.753242527982661,370258152,327.166313845839
Lower middle income,1980,NA,NA,0.765091434665132,385515948,330.704908044001
Lower middle income,1981,NA,NA,0.783066324417673,401344337,337.581287112882
Lower middle income,1982,NA,NA,0.791926465730449,416496058,341.957551354287
Lower middle income,1983,NA,NA,0.804229986150564,432291949,344.812903861534
Lower middle income,1984,NA,NA,0.812414182669173,448771345,346.285784894656
Lower middle income,1985,NA,NA,0.850745401597506,465755788,355.454064497678
Lower middle income,1986,NA,NA,0.878125309971886,483253841,360.638348652499
Lower middle income,1987,NA,NA,0.893415286663289,501201834,366.258585392581
Lower middle income,1988,NA,NA,0.938899270538228,519587086,372.831035122623
Lower middle income,1989,NA,NA,0.938891013786513,538333347,380.535835937319
Lower middle income,1990,NA,NA,0.974921706798579,558756960,548.112665926164
Lower middle income,1991,NA,NA,1.02185560164153,577284059,549.989608108691
Lower middle income,1992,NA,NA,1.07174886861259,595945566,533.081243237824
Lower middle income,1993,NA,NA,1.03405935633642,614771987,522.999012052591
Lower middle income,1994,NA,NA,0.98274904951061,633548438,506.394003730649
Lower middle income,1995,NA,NA,1.00248482702903,652457325,514.309161498357
Lower middle income,1996,NA,NA,1.03215698093465,671762910,512.349788508103
Lower middle income,1997,NA,NA,1.02033903510096,691488513,515.217164729003
Lower middle income,1998,NA,NA,0.986724572977895,711537736,512.530978491156
Lower middle income,1999,NA,NA,1.01639401761363,731759422,522.884778259275
Lower middle income,2000,NA,NA,1.05069498128714,752413052,525.327029391813
Lower middle income,2001,NA,NA,1.05501078514869,773404672,526.772241585842
Lower middle income,2002,NA,NA,1.06319941054844,795819096,533.492311653749
Lower middle income,2003,NA,NA,1.09941285818597,818675194,538.918835679259
Lower middle income,2004,NA,NA,1.13335493422965,842033209,552.575732568011
Lower middle income,2005,NA,NA,1.1529047798017,865910635,559.906071026813
Lower middle income,2006,NA,NA,1.17694107205413,890210255,567.796229993707
Lower middle income,2007,NA,NA,1.22528125576813,915022471,578.608485560669
Lower middle income,2008,NA,NA,1.29447564862846,940409489,587.072603163325
Lower middle income,2009,NA,NA,1.32632117390833,966380553,600.574744352184
Lower middle income,2010,NA,NA,1.33107262199248,993055906,622.359436462701
Lower middle income,2011,NA,NA,1.43521005478112,1020168641,627.730738681245
Lower middle income,2012,NA,NA,1.5013684102202,1047675102,642.409662082061
Lower middle income,2013,NA,NA,1.43166989477424,1075789561,639.36333007138
Lower middle income,2014,NA,NA,1.46521065443756,1104414053,642.371392918414
Lower middle income,2015,NA,NA,NA,1133652230,NA
Lower middle income,2016,NA,NA,NA,1163384751,NA
Lower middle income,2017,NA,NA,NA,1193641975,NA
Lower middle income,2018,NA,NA,NA,1224515091,NA
Luxembourg,1960,Europe & Central Asia,High income,36.6851832977673,218385,10523.4066949072
Luxembourg,1961,Europe & Central Asia,High income,36.5837775568496,221560,10534.0182107971
Luxembourg,1962,Europe & Central Asia,High income,36.0126266562744,225946,10414.5409197194
Luxembourg,1963,Europe & Central Asia,High income,35.3235853131749,229959,10465.8130206726
Luxembourg,1964,Europe & Central Asia,High income,37.5482898550725,234207,11150.0503432494
Luxembourg,1965,Europe & Central Asia,High income,36.8138039215686,238541,10926.395173454
Luxembourg,1966,Europe & Central Asia,High income,34.8035250602734,241914,10480.6061785891
Luxembourg,1967,Europe & Central Asia,High income,33.9120464484545,244349,10361.9725667547
Luxembourg,1968,Europe & Central Asia,High income,36.5335179395563,246598,11114.6672621706
Luxembourg,1969,Europe & Central Asia,High income,39.0929362962963,249419,11974.1925925926
Luxembourg,1970,Europe & Central Asia,High income,40.532896385599,252255,12106.1529435005
Luxembourg,1971,Europe & Central Asia,High income,38.5525420461946,256528,11863.0895885474
Luxembourg,1972,Europe & Central Asia,High income,38.93410271206,261780,12009.5701096365
Luxembourg,1973,Europe & Central Asia,High income,40.4316963903553,266787,12648.5604223142
Luxembourg,1974,Europe & Central Asia,High income,40.5895226024504,272384,13023.8895930151
Luxembourg,1975,Europe & Central Asia,High income,32.9973812508706,277458,10504.9811951525
Luxembourg,1976,Europe & Central Asia,High income,32.8243012105974,280890,10668.5674366772
Luxembourg,1977,Europe & Central Asia,High income,30.2405370851067,283399,10278.5575523442
Luxembourg,1978,Europe & Central Asia,High income,32.728861596599,285895,11096.0036684374
Luxembourg,1979,Europe & Central Asia,High income,33.4102288511145,288518,10458.112860198
Luxembourg,1980,Europe & Central Asia,High income,30.2805684470685,291473,9774.65055608952
Luxembourg,1981,Europe & Central Asia,High income,25.8138325689643,293802,8526.03737422137
Luxembourg,1982,Europe & Central Asia,High income,24.2376636344983,294251,8057.80999931605
Luxembourg,1983,Europe & Central Asia,High income,22.6766633298871,294534,7576.20712101569
Luxembourg,1984,Europe & Central Asia,High income,24.3967043535757,295042,8112.67547910098
Luxembourg,1985,Europe & Central Asia,High income,24.9995909529705,295818,8346.92642062033
Luxembourg,1986,Europe & Central Asia,High income,24.4596082583377,297355,8163.54875052599
Luxembourg,1987,Europe & Central Asia,High income,23.381761294673,299492,7942.94807821982
Luxembourg,1988,Europe & Central Asia,High income,23.9098808408087,301882,8158.43352523765
Luxembourg,1989,Europe & Central Asia,High income,25.6135719968178,305040,8699.93635640414
Luxembourg,1990,Europe & Central Asia,High income,26.1976587665314,309096,8874.10501505827
Luxembourg,1991,Europe & Central Asia,High income,27.4314341085271,313973,9353.42118863049
Luxembourg,1992,Europe & Central Asia,High income,26.9572537770128,319732,9262.08197870848
Luxembourg,1993,Europe & Central Asia,High income,27.1421196301654,325361,9266.94257500472
Luxembourg,1994,Europe & Central Asia,High income,25.2915381274431,332341,8823.25246633989
Luxembourg,1995,Europe & Central Asia,High income,20.3530278372591,338722,7705.40715815234
Luxembourg,1996,Europe & Central Asia,High income,20.3700090530509,343082,7711.17870722433
Luxembourg,1997,Europe & Central Asia,High income,18.9272976516867,347217,7409.85099535105
Luxembourg,1998,Europe & Central Asia,High income,17.3204662114434,352047,7066.88485990111
Luxembourg,1999,Europe & Central Asia,High income,17.854769731111,359223,7266.97253034439
Luxembourg,2000,Europe & Central Asia,High income,18.8855122622049,367434,7676.8370387348205
Luxembourg,2001,Europe & Central Asia,High income,19.9327331408188,374603,7982.8503482249
Luxembourg,2002,Europe & Central Asia,High income,21.105745503446,380583,8204.72684484788
Luxembourg,2003,Europe & Central Asia,High income,21.9307109802272,387241,8549.50291167549
Luxembourg,2004,Europe & Central Asia,High income,24.5990264028204,394773,9387.43710365754
